customer_id,recency,frequency,price sum,price_mean,spend_90_total,spend_90_flag,pred_90_spend,pre_prob
20815,-129.0,5,218.66,43.732,53.46,1.0,15.40529,0.24809007
20816,-380.0,1,17.7,17.7,0.0,0.0,1.1780261,0.093146324
20817,-245.0,2,80.42,40.21,0.0,0.0,6.8110266,0.19357197
20818,-198.0,2,74.28,37.14,0.0,0.0,5.626325,0.16576198
20819,-379.0,1,16.77,16.77,0.0,0.0,1.1780261,0.093146324
20820,-383.0,1,33.31,33.31,0.0,0.0,1.2791927,0.09144153
20821,-383.0,1,6.77,6.77,0.0,0.0,1.1780261,0.09037434
20822,-117.0,6,260.08,43.346666666666664,0.0,0.0,23.999102,0.33113575
20823,-121.0,5,103.32,20.663999999999998,0.0,0.0,11.49754,0.25252044
20824,-19.0,10,471.5,47.15,0.0,0.0,61.03909,0.55478865
20825,-383.0,1,15.36,15.36,0.0,0.0,1.1780261,0.09091248
20826,-383.0,1,68.43,68.43,0.0,0.0,2.7298212,0.0925878
20827,-140.0,4,84.97999999999999,21.244999999999997,0.0,0.0,9.987128,0.26555893
20828,-324.0,2,31.32,15.66,0.0,0.0,3.0647016,0.16501999
20829,-383.0,1,16.36,16.36,0.0,0.0,1.1780261,0.093146324
20830,-383.0,1,23.95,23.95,0.0,0.0,1.2791927,0.093146324
20831,-29.0,7,189.03,27.004285714285714,0.0,0.0,30.36329,0.42191735
20832,-180.0,4,162.53,40.6325,57.04,1.0,10.961909,0.22048348
20833,-383.0,1,18.36,18.36,0.0,0.0,1.1780261,0.093146324
20834,-10.0,6,156.41,26.06833333333333,0.0,0.0,25.59634,0.4069465
20835,-32.0,3,177.5,59.166666666666664,45.97,1.0,29.607563,0.32215896
20836,-193.0,2,31.95,15.975,0.0,0.0,4.012273,0.1462691
20837,-282.0,3,122.88,40.96,0.0,0.0,9.017899,0.20306313
20838,-383.0,1,14.37,14.37,0.0,0.0,1.1780261,0.09037434
20839,-383.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20840,-205.0,2,133.14000000000001,66.57000000000001,0.0,0.0,9.411194,0.17940664
20841,-383.0,1,9.77,9.77,0.0,0.0,1.1780261,0.09037434
20842,-383.0,1,31.67,31.67,0.0,0.0,1.2791927,0.093146324
20843,-383.0,1,20.99,20.99,0.0,0.0,1.2343509,0.093146324
20844,-376.0,2,39.35,19.675,0.0,0.0,1.3431127,0.10221331
20845,-281.0,3,126.05000000000001,42.01666666666667,0.0,0.0,10.157046,0.20306313
20846,-383.0,1,9.99,9.99,0.0,0.0,1.1780261,0.09037434
20847,-383.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
20848,-347.0,4,61.44,15.36,0.0,0.0,3.6061387,0.15275064
20849,-383.0,1,16.3,16.3,0.0,0.0,1.1780261,0.093146324
20850,-113.0,3,119.81,39.93666666666667,0.0,0.0,12.29684,0.22759478
20851,-281.0,2,25.13,12.565,0.0,0.0,4.367913,0.16457795
20852,-121.0,4,186.38,46.595,0.0,0.0,15.732981,0.24809007
20853,-202.0,3,139.1,46.36666666666667,0.0,0.0,10.586393,0.21563081
20854,-62.0,3,48.72,16.24,24.98,1.0,7.3736167,0.18898134
20855,-341.0,2,29.72,14.86,0.0,0.0,2.984612,0.14843623
20856,-247.0,2,26.14,13.07,53.35,1.0,4.367913,0.17635344
20857,-382.0,1,69.98,69.98,0.0,0.0,2.7298212,0.0925878
20858,-148.0,4,98.72999999999999,24.682499999999997,11.49,1.0,10.086919,0.2247999
20859,-383.0,1,54.29,54.29,0.0,0.0,2.4042873,0.106111355
20860,-383.0,1,30.32,30.32,0.0,0.0,1.2791927,0.093146324
20861,-372.0,2,42.71,21.355,0.0,0.0,1.3431127,0.10221331
20862,-383.0,1,17.7,17.7,0.0,0.0,1.1780261,0.093146324
20863,-371.0,2,44.29,22.145,0.0,0.0,1.3431127,0.10221331
20864,-382.0,1,59.85,59.85,0.0,0.0,2.869727,0.0925878
20865,-382.0,1,12.97,12.97,0.0,0.0,1.1780261,0.09037434
20866,-382.0,1,9.77,9.77,0.0,0.0,1.1780261,0.09037434
20867,-33.0,4,160.42,40.105,19.99,1.0,18.546541,0.3082923
20868,-382.0,1,52.76,52.76,67.96,1.0,2.4042873,0.106111355
20869,-382.0,1,29.75,29.75,0.0,0.0,1.2791927,0.093146324
20870,-382.0,1,32.32,32.32,0.0,0.0,1.2791927,0.093146324
20871,-382.0,1,11.78,11.78,0.0,0.0,1.1780261,0.09037434
20872,-218.0,6,174.24,29.040000000000003,0.0,0.0,10.783928,0.2526002
20873,-15.0,48,1424.26,29.672083333333333,12.99,1.0,49.733494,0.57475907
20874,-380.0,2,41.08,20.54,0.0,0.0,1.3431127,0.10221331
20875,-382.0,1,45.26,45.26,0.0,0.0,1.3805734,0.09174132
20876,-382.0,1,38.95,38.95,0.0,0.0,1.3805734,0.09144153
20877,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20878,-318.0,7,246.8,35.25714285714286,0.0,0.0,12.586049,0.13606197
20879,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20880,-11.0,4,73.22,18.305,0.0,0.0,11.403756,0.29139298
20881,-382.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
20882,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20883,-362.0,2,28.74,14.37,0.0,0.0,1.2880269,0.10221331
20884,-382.0,1,39.31,39.31,0.0,0.0,1.3805734,0.09144153
20885,-382.0,1,25.74,25.74,0.0,0.0,1.2791927,0.093146324
20886,-382.0,1,66.31,66.31,0.0,0.0,2.7298212,0.0925878
20887,-382.0,1,44.32,44.32,0.0,0.0,1.3805734,0.09174132
20888,-382.0,1,45.88,45.88,0.0,0.0,1.3805734,0.09174132
20889,-382.0,1,42.57,42.57,0.0,0.0,1.3805734,0.09144153
20890,-382.0,1,10.77,10.77,0.0,0.0,1.1780261,0.09037434
20891,-382.0,1,29.99,29.99,0.0,0.0,1.2791927,0.093146324
20892,-382.0,1,32.48,32.48,143.69,1.0,1.2791927,0.093146324
20893,-382.0,1,5.78,5.78,0.0,0.0,1.1780261,0.09037434
20894,-248.0,4,136.79,34.1975,0.0,0.0,9.705816,0.21013421
20895,-382.0,1,13.77,13.77,0.0,0.0,1.1780261,0.09037434
20896,-382.0,1,88.41,88.41,0.0,0.0,2.804011,0.090595745
20897,-382.0,1,14.99,14.99,0.0,0.0,1.1780261,0.09091248
20898,-24.0,5,212.64,42.528,0.0,0.0,23.13242,0.3082923
20899,-382.0,1,43.7,43.7,0.0,0.0,1.3805734,0.09174132
20900,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20901,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20902,-354.0,2,34.24,17.12,0.0,0.0,1.4503071,0.108977064
20903,-382.0,1,5.98,5.98,0.0,0.0,1.1780261,0.09037434
20904,-358.0,2,46.2,23.1,0.0,0.0,1.480912,0.11678658
20905,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
20906,-382.0,1,34.56,34.56,0.0,0.0,1.2791927,0.09144153
20907,-292.0,5,221.51,44.302,0.0,0.0,11.116684,0.19811903
20908,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20909,-382.0,1,121.29,121.29,0.0,0.0,2.7820587,0.090595745
20910,-382.0,1,31.69,31.69,0.0,0.0,1.2791927,0.093146324
20911,-382.0,1,40.11,40.11,0.0,0.0,1.3805734,0.09144153
20912,-382.0,1,29.98,29.98,0.0,0.0,1.2791927,0.093146324
20913,-382.0,1,38.13,38.13,0.0,0.0,1.3342783,0.09144153
20914,-175.0,2,511.52,255.76,56.89,1.0,21.60661,0.16565329
20915,-157.0,2,169.2,84.6,0.0,0.0,12.969397,0.17763203
20916,-382.0,1,15.36,15.36,0.0,0.0,1.1780261,0.09091248
20917,-6.0,48,3037.98,63.29125,39.47,1.0,160.9078,0.63472337
20918,-267.0,2,29.729999999999997,14.864999999999998,0.0,0.0,4.367913,0.15783554
20919,-184.0,3,119.44,39.81333333333333,0.0,0.0,8.707954,0.20719382
20920,-327.0,2,211.21999999999997,105.60999999999999,105.12,1.0,4.9595733,0.13708343
20921,-375.0,2,27.48,13.74,0.0,0.0,1.2880269,0.10452429
20922,-17.0,8,149.82999999999998,18.728749999999998,53.55,1.0,23.599249,0.42520693
20923,-382.0,1,35.31,35.31,0.0,0.0,1.2791927,0.09144153
20924,-353.0,2,41.099999999999994,20.549999999999997,0.0,0.0,1.480912,0.12174237
20925,-58.0,2,41.800000000000004,20.900000000000002,0.0,0.0,5.283455,0.16861694
20926,-82.0,2,156.78,78.39,0.0,0.0,13.624947,0.17051512
20927,-382.0,1,77.6,77.6,0.0,0.0,2.7298212,0.0925878
20928,-218.0,5,61.25,12.25,22.98,1.0,5.32228,0.1753083
20929,-112.0,2,92.79,46.395,0.0,0.0,14.9134245,0.17787102
20930,-382.0,1,53.36,53.36,0.0,0.0,2.4042873,0.106111355
20931,-382.0,1,55.46,55.46,50.96,1.0,3.1360095,0.106111355
20932,-180.0,2,40.349999999999994,20.174999999999997,0.0,0.0,4.012273,0.15393488
20933,-382.0,1,35.51,35.51,0.0,0.0,1.2791927,0.09144153
20934,-321.0,2,172.26999999999998,86.13499999999999,0.0,0.0,5.913897,0.13377911
20935,-285.0,2,27.94,13.97,14.49,1.0,4.367913,0.16621494
20936,-382.0,1,15.36,15.36,0.0,0.0,1.1780261,0.09091248
20937,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
20938,-382.0,1,70.05,70.05,0.0,0.0,2.7298212,0.0925878
20939,-382.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
20940,-382.0,1,12.99,12.99,0.0,0.0,1.1780261,0.09037434
20941,-10.0,25,753.98,30.159200000000002,86.94,1.0,109.266365,0.63472337
20942,-16.0,5,145.66,29.131999999999998,0.0,0.0,17.22772,0.31646225
20943,-362.0,2,115.50999999999999,57.754999999999995,0.0,0.0,3.2817721,0.12042988
20944,-18.0,15,1554.08,103.60533333333333,0.0,0.0,116.22253,0.5547301
20945,-105.0,3,167.76,55.919999999999995,0.0,0.0,14.910911,0.2282799
20946,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
20947,-382.0,1,21.74,21.74,0.0,0.0,1.2343509,0.093146324
20948,-161.0,3,51.5,17.166666666666668,0.0,0.0,6.595269,0.17997201
20949,-251.0,2,74.63,37.315,0.0,0.0,5.93627,0.1635071
20950,-101.0,3,153.92,51.306666666666665,0.0,0.0,14.94103,0.22895807
20951,-382.0,1,34.98,34.98,0.0,0.0,1.2791927,0.09144153
20952,-333.0,2,54.5,27.25,0.0,0.0,3.251023,0.12123244
20953,-310.0,3,257.98,85.99333333333334,0.0,0.0,7.0193224,0.13377911
20954,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20955,-366.0,2,28.14,14.07,0.0,0.0,1.2880269,0.10221331
20956,-75.0,5,113.52,22.704,0.0,0.0,12.200273,0.25176525
20957,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20958,-382.0,1,84.41,84.41,0.0,0.0,2.804011,0.090595745
20959,-77.0,9,201.01999999999998,22.335555555555555,17.49,1.0,18.605219,0.45297354
20960,-130.0,3,52.76,17.586666666666666,12.99,1.0,6.6525927,0.18760224
20961,-4.0,5,155.64,31.127999999999997,0.0,0.0,19.7359,0.31646225
20962,-382.0,1,26.73,26.73,0.0,0.0,1.2791927,0.093146324
20963,-8.0,8,136.53,17.06625,0.0,0.0,21.555025,0.419811
20964,-31.0,7,820.4100000000001,117.20142857142858,204.47,1.0,94.10948,0.4995028
20965,-31.0,2,30.479999999999997,15.239999999999998,0.0,0.0,8.024529,0.20377961
20966,-382.0,1,132.71,132.71,0.0,0.0,2.8252664,0.090595745
20967,-52.0,5,136.45,27.29,0.0,0.0,14.054485,0.2967285
20968,-382.0,1,17.36,17.36,0.0,0.0,1.1780261,0.093146324
20969,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20970,-382.0,1,19.95,19.95,0.0,0.0,1.2343509,0.093146324
20971,-282.0,3,185.62,61.873333333333335,0.0,0.0,12.280114,0.18294983
20972,-382.0,1,23.99,23.99,0.0,0.0,1.2791927,0.093146324
20973,-382.0,1,20.74,20.74,0.0,0.0,1.2343509,0.093146324
20974,-26.0,14,972.14,69.43857142857142,58.9,1.0,107.9608,0.52390957
20975,-339.0,2,97.03,48.515,0.0,0.0,4.4725385,0.14575507
20976,-22.0,8,266.64,33.33,39.56,1.0,38.14471,0.42198735
20977,-382.0,1,48.98,48.98,0.0,0.0,1.3805734,0.09174132
20978,-382.0,1,32.56,32.56,0.0,0.0,1.2791927,0.093146324
20979,-13.0,5,191.3,38.260000000000005,0.0,0.0,23.05378,0.31646225
20980,-56.0,3,42.72,14.24,46.84,1.0,7.9680552,0.29237643
20981,-17.0,9,189.74,21.082222222222224,19.97,1.0,29.356678,0.4996462
20982,-18.0,5,164.44,32.888,0.0,0.0,19.55413,0.31646225
20983,-39.0,2,35.76,17.88,0.0,0.0,7.8413515,0.20377961
20984,-382.0,1,25.77,25.77,0.0,0.0,1.2791927,0.093146324
20985,-150.0,5,351.48,70.296,52.97,1.0,22.790413,0.23211695
20986,-382.0,1,15.36,15.36,0.0,0.0,1.1780261,0.09091248
20987,-277.0,3,123.57,41.19,0.0,0.0,9.144495,0.20306313
20988,-370.0,2,46.08,23.04,0.0,0.0,1.3431127,0.10221331
20989,-382.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
20990,-10.0,6,83.44,13.906666666666666,0.0,0.0,18.816694,0.40682146
20991,-382.0,1,221.46,221.46,0.0,0.0,2.1346288,0.090595745
20992,-382.0,1,48.16,48.16,0.0,0.0,1.3805734,0.09174132
20993,-11.0,2,56.339999999999996,28.169999999999998,0.0,0.0,7.7363176,0.18879598
20994,-43.0,4,127.97999999999999,31.994999999999997,0.0,0.0,15.130663,0.31646225
20995,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
20996,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
20997,-6.0,3,172.05,57.35,0.0,0.0,23.450144,0.32215896
20998,-129.0,5,187.42,37.483999999999995,0.0,0.0,15.070894,0.24210048
20999,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21000,-382.0,1,104.56,104.56,0.0,0.0,2.7820587,0.090595745
21001,-108.0,4,79.17,19.7925,0.0,0.0,10.375246,0.2582193
21002,-331.0,4,58.28,14.57,0.0,0.0,3.696124,0.16972035
21003,-382.0,1,103.21,103.21,0.0,0.0,2.7820587,0.090595745
21004,-114.0,7,191.18,27.31142857142857,0.0,0.0,18.644415,0.34714216
21005,-382.0,1,29.75,29.75,0.0,0.0,1.2791927,0.093146324
21006,-382.0,2,38.11,19.055,0.0,0.0,1.3431127,0.10221331
21007,-375.0,2,54.3,27.15,0.0,0.0,2.3668265,0.10196283
21008,-66.0,2,22.65,11.325,0.0,0.0,5.283455,0.16516644
21009,-181.0,2,41.72,20.86,0.0,0.0,4.012273,0.15414605
21010,-382.0,1,63.98,63.98,0.0,0.0,2.7298212,0.0925878
21011,-382.0,1,16.7,16.7,0.0,0.0,1.1780261,0.093146324
21012,-295.0,2,73.84,36.92,0.0,0.0,4.7181077,0.15551274
21013,-381.0,1,45.09,45.09,0.0,0.0,1.3805734,0.09174132
21014,-382.0,1,44.29,44.29,0.0,0.0,1.3805734,0.09174132
21015,-382.0,1,31.6,31.6,0.0,0.0,1.2791927,0.093146324
21016,-382.0,1,43.97,43.97,0.0,0.0,1.3805734,0.09174132
21017,-382.0,1,132.97,132.97,0.0,0.0,2.8252664,0.090595745
21018,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21019,-306.0,2,116.68,58.34,0.0,0.0,7.177015,0.1658758
21020,-270.0,3,68.03,22.676666666666666,0.0,0.0,6.364822,0.21862383
21021,-83.0,3,264.45,88.14999999999999,0.0,0.0,21.729185,0.21939564
21022,-382.0,1,41.48,41.48,0.0,0.0,1.3805734,0.09144153
21023,-98.0,6,266.87,44.47833333333333,0.0,0.0,25.173752,0.35456365
21024,-218.0,4,51.480000000000004,12.870000000000001,0.0,0.0,5.175947,0.1753083
21025,-382.0,1,21.99,21.99,0.0,0.0,1.2343509,0.093146324
21026,-374.0,2,41.72,20.86,0.0,0.0,1.3431127,0.10221331
21027,-382.0,1,10.77,10.77,0.0,0.0,1.1780261,0.09037434
21028,-382.0,1,33.09,33.09,0.0,0.0,1.2791927,0.09144153
21029,-32.0,5,184.79999999999998,36.959999999999994,65.44,1.0,22.932693,0.31646225
21030,-382.0,1,20.99,20.99,0.0,0.0,1.2343509,0.093146324
21031,-382.0,2,28.07,14.035,0.0,0.0,1.2880269,0.10221331
21032,-100.0,4,56.71,14.1775,0.0,0.0,7.475916,0.21754903
21033,-382.0,1,21.97,21.97,0.0,0.0,1.2343509,0.093146324
21034,-13.0,6,110.19,18.365,41.4,1.0,18.650604,0.40941164
21035,-49.0,2,78.77,39.385,0.0,0.0,9.993843,0.19042759
21036,-212.0,2,38.129999999999995,19.064999999999998,10.48,1.0,4.289248,0.17890987
21037,-199.0,4,121.03999999999999,30.259999999999998,0.0,0.0,8.707954,0.21013421
21038,-376.0,1,30.67,30.67,0.0,0.0,1.2791927,0.093146324
21039,-53.0,2,72.38,36.19,0.0,0.0,5.7141824,0.1652346
21040,-382.0,1,24.74,24.74,0.0,0.0,1.2791927,0.093146324
21041,-382.0,1,14.37,14.37,0.0,0.0,1.1780261,0.09037434
21042,-98.0,4,95.83000000000001,23.957500000000003,0.0,0.0,10.619573,0.23914632
21043,-382.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
21044,-18.0,6,210.45,35.074999999999996,0.0,0.0,26.40522,0.38722777
21045,-382.0,1,12.99,12.99,0.0,0.0,1.1780261,0.09037434
21046,-28.0,2,46.45,23.225,0.0,0.0,8.024529,0.19527175
21047,-223.0,4,217.70999999999998,54.427499999999995,0.0,0.0,12.807326,0.19746657
21048,-382.0,1,19.97,19.97,0.0,0.0,1.2343509,0.093146324
21049,-382.0,1,24.98,24.98,0.0,0.0,1.2791927,0.093146324
21050,-382.0,1,27.94,27.94,0.0,0.0,1.2791927,0.093146324
21051,-382.0,1,10.77,10.77,11.88,1.0,1.1780261,0.09037434
21052,-117.0,3,145.76999999999998,48.589999999999996,0.0,0.0,12.947311,0.22895807
21053,-382.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
21054,-22.0,4,105.75,26.4375,0.0,0.0,14.366081,0.29486054
21055,-270.0,2,47.08,23.54,0.0,0.0,4.540852,0.16768722
21056,-382.0,1,6.79,6.79,0.0,0.0,1.1780261,0.09037434
21057,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21058,-381.0,2,40.730000000000004,20.365000000000002,0.0,0.0,1.3431127,0.10221331
21059,-34.0,6,200.73,33.455,12.99,1.0,24.882208,0.4069465
21060,-6.0,3,73.94,24.646666666666665,0.0,0.0,12.344661,0.29486054
21061,-382.0,1,30.72,30.72,0.0,0.0,1.2791927,0.093146324
21062,-382.0,1,12.49,12.49,0.0,0.0,1.1780261,0.09037434
21063,-381.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
21064,-159.0,2,54.91,27.455,0.0,0.0,5.169887,0.17243291
21065,-382.0,1,52.77,52.77,0.0,0.0,2.4042873,0.106111355
21066,-372.0,2,29.33,14.665,0.0,0.0,1.2880269,0.10221331
21067,-24.0,3,35.47,11.823333333333332,0.0,0.0,11.107265,0.33265713
21068,-382.0,1,15.36,15.36,5.99,1.0,1.1780261,0.09091248
21069,-17.0,7,135.63,19.375714285714285,27.979999999999997,1.0,20.107815,0.42191735
21070,-375.0,2,30.32,15.16,0.0,0.0,1.2880269,0.10221331
21071,-382.0,1,14.37,14.37,0.0,0.0,1.1780261,0.09037434
21072,-4.0,5,81.7,16.34,0.0,0.0,13.266735,0.33365047
21073,-382.0,1,27.77,27.77,0.0,0.0,1.2791927,0.093146324
21074,-355.0,2,62.629999999999995,31.314999999999998,0.0,0.0,3.2669816,0.12300358
21075,-367.0,2,73.07,36.535,0.0,0.0,3.1612873,0.11668134
21076,-266.0,2,37.239999999999995,18.619999999999997,0.0,0.0,4.367913,0.16598962
21077,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21078,-269.0,4,63.63,15.9075,0.0,0.0,5.4009447,0.16418914
21079,-382.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
21080,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21081,-382.0,1,18.76,18.76,0.0,0.0,1.1780261,0.093146324
21082,-32.0,6,116.83,19.471666666666668,0.0,0.0,18.38508,0.4069465
21083,-382.0,1,103.74,103.74,0.0,0.0,2.7820587,0.090595745
21084,-110.0,2,61.47,30.735,0.0,0.0,5.255788,0.14705518
21085,-382.0,1,44.88,44.88,0.0,0.0,1.3805734,0.09174132
21086,-25.0,6,277.24,46.20666666666667,0.0,0.0,32.440468,0.38453913
21087,-382.0,1,57.05,57.05,0.0,0.0,3.1360095,0.106111355
21088,-382.0,1,11.97,11.97,0.0,0.0,1.1780261,0.09037434
21089,-199.0,4,198.85,49.7125,12.99,1.0,12.576047,0.22930513
21090,-108.0,3,148.95,49.65,0.0,0.0,14.910911,0.22895807
21091,-382.0,1,25.74,25.74,0.0,0.0,1.2791927,0.093146324
21092,-12.0,8,218.72,27.34,0.0,0.0,30.191654,0.4227147
21093,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21094,-382.0,1,39.98,39.98,0.0,0.0,1.3805734,0.09144153
21095,-382.0,1,48.28,48.28,0.0,0.0,1.3805734,0.09174132
21096,-382.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21097,-382.0,1,49.75,49.75,0.0,0.0,1.3805734,0.09174132
21098,-14.0,10,172.16,17.216,32.48,1.0,23.977484,0.49118796
21099,-338.0,2,36.74,18.37,0.0,0.0,2.984612,0.117478095
21100,-374.0,2,24.09,12.045,0.0,0.0,1.2880269,0.098737024
21101,-123.0,2,51.739999999999995,25.869999999999997,0.0,0.0,4.9010987,0.18093947
21102,-382.0,1,14.37,14.37,0.0,0.0,1.1780261,0.09037434
21103,-376.0,2,69.93,34.965,0.0,0.0,3.1612873,0.11668134
21104,-274.0,2,336.04,168.02,0.0,0.0,7.2923617,0.1489995
21105,-92.0,3,56.97,18.99,0.0,0.0,7.475916,0.14761862
21106,-76.0,2,160.24,80.12,0.0,0.0,13.624947,0.17051512
21107,-381.0,1,34.26,34.26,0.0,0.0,1.2791927,0.09144153
21108,-381.0,1,24.99,24.99,0.0,0.0,1.2791927,0.093146324
21109,-16.0,3,98.43,32.81,14.98,1.0,13.084962,0.29486054
21110,-381.0,1,21.37,21.37,0.0,0.0,1.2343509,0.093146324
21111,-381.0,1,27.76,27.76,0.0,0.0,1.2791927,0.093146324
21112,-381.0,1,73.02,73.02,0.0,0.0,2.7298212,0.0925878
21113,-209.0,2,198.74,99.37,0.0,0.0,9.068933,0.1489448
21114,-118.0,2,35.44,17.72,0.0,0.0,4.838323,0.1525561
21115,-364.0,2,102.45,51.225,0.0,0.0,3.2817721,0.11668134
21116,-152.0,2,55.650000000000006,27.825000000000003,0.0,0.0,5.3450956,0.17243291
21117,-381.0,1,64.11,64.11,0.0,0.0,2.7298212,0.0925878
21118,-381.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21119,-230.0,3,154.8,51.6,0.0,0.0,11.821281,0.19593781
21120,-18.0,10,175.54,17.554,23.76,1.0,23.977484,0.48763248
21121,-381.0,1,40.51,40.51,38.97,1.0,1.3805734,0.09144153
21122,-4.0,8,696.74,87.0925,24.46,1.0,75.41735,0.4008755
21123,-381.0,1,29.97,29.97,0.0,0.0,1.2791927,0.093146324
21124,-381.0,1,120.97,120.97,0.0,0.0,2.7820587,0.090595745
21125,-369.0,2,69.98,34.99,0.0,0.0,3.1612873,0.11668134
21126,-4.0,6,113.97999999999999,18.996666666666666,0.0,0.0,19.184332,0.4069465
21127,-381.0,1,30.72,30.72,0.0,0.0,1.2791927,0.093146324
21128,-126.0,3,37.75,12.583333333333334,0.0,0.0,6.6525927,0.1855989
21129,-381.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21130,-174.0,2,122.7,61.35,0.0,0.0,9.522256,0.17940664
21131,-372.0,2,44.489999999999995,22.244999999999997,0.0,0.0,1.3431127,0.10221331
21132,-4.0,5,198.86,39.772000000000006,70.83,1.0,23.23555,0.3082923
21133,-375.0,1,15.36,15.36,0.0,0.0,1.1780261,0.09091248
21134,-381.0,1,40.76,40.76,0.0,0.0,1.3805734,0.09144153
21135,-381.0,1,68.61,68.61,0.0,0.0,2.7298212,0.0925878
21136,-381.0,1,51.28,51.28,0.0,0.0,1.3805734,0.09174132
21137,-381.0,1,25.94,25.94,0.0,0.0,1.2791927,0.093146324
21138,-167.0,2,73.56,36.78,0.0,0.0,5.9064264,0.16498128
21139,-136.0,4,139.53,34.8825,0.0,0.0,12.202418,0.2491358
21140,-156.0,6,133.07,22.17833333333333,0.0,0.0,11.476544,0.26282617
21141,-67.0,3,50.25,16.75,0.0,0.0,7.3736167,0.19101264
21142,-381.0,1,9.98,9.98,0.0,0.0,1.1780261,0.09037434
21143,-36.0,3,192.36,64.12,0.0,0.0,22.770918,0.29996833
21144,-92.0,4,107.28999999999999,26.822499999999998,0.0,0.0,11.8218355,0.2373407
21145,-381.0,1,18.7,18.7,0.0,0.0,1.1780261,0.093146324
21146,-381.0,1,15.99,15.99,0.0,0.0,1.1780261,0.13527665
21147,-381.0,1,53.98,53.98,41.4,1.0,2.4042873,0.106111355
21148,-381.0,1,44.29,44.29,0.0,0.0,1.3805734,0.09174132
21149,-136.0,2,39.47,19.735,0.0,0.0,4.838323,0.17220181
21150,-381.0,1,9.98,9.98,0.0,0.0,1.1780261,0.09037434
21151,-381.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09037434
21152,-381.0,1,11.77,11.77,0.0,0.0,1.1780261,0.09037434
21153,-134.0,3,126.89999999999999,42.3,14.99,1.0,12.281057,0.22759478
21154,-381.0,1,12.77,12.77,0.0,0.0,1.1780261,0.09037434
21155,-381.0,1,37.91,37.91,0.0,0.0,1.3342783,0.09144153
21156,-381.0,1,14.96,14.96,0.0,0.0,1.1780261,0.09091248
21157,-370.0,2,114.75,57.375,0.0,0.0,3.2817721,0.12042988
21158,-381.0,1,37.71,37.71,0.0,0.0,1.3342783,0.09144153
21159,-303.0,5,191.56,38.312,0.0,0.0,9.237841,0.18462172
21160,-354.0,2,70.05,35.025,0.0,0.0,3.2669816,0.12300358
21161,-25.0,4,119.1,29.775,0.0,0.0,15.108113,0.31646225
21162,-381.0,1,10.77,10.77,0.0,0.0,1.1780261,0.09037434
21163,-381.0,1,30.92,30.92,0.0,0.0,1.2791927,0.093146324
21164,-381.0,1,12.49,12.49,0.0,0.0,1.1780261,0.09037434
21165,-381.0,1,54.33,54.33,0.0,0.0,2.4042873,0.106111355
21166,-381.0,1,62.45,62.45,0.0,0.0,2.7298212,0.0925878
21167,-381.0,1,9.97,9.97,0.0,0.0,1.1780261,0.09037434
21168,-165.0,6,84.35,14.058333333333332,0.0,0.0,6.49432,0.25453237
21169,-381.0,1,23.54,23.54,0.0,0.0,1.2791927,0.093146324
21170,-381.0,1,63.68,63.68,0.0,0.0,2.7298212,0.0925878
21171,-140.0,6,303.3,50.550000000000004,0.0,0.0,19.906424,0.25516215
21172,-381.0,1,21.97,21.97,0.0,0.0,1.2343509,0.093146324
